user_id,age,salary,country_original,education,device,feedback_text,purchase_amount,country_cleaned,device_grouped,education_binary,education_simplified
1703,23,29075,US,Высшее,Mobile,Alles perfekt!,2170,США,MobileDevice,1,Higher_or_Incomplete
1704,73,37281,Англия,Среднее специальное,Desktop,"Всё отлично, спасибо",3934,Великобритания,Desktop,0,Secondary_or_Special
1705,50,56662,France,Среднее специальное,Desktop,"Дороговато, но качество отличное",4367,Франция,Desktop,0,Secondary_or_Special
1706,28,61636,россия,Высшее,Mobile,"Неплохо, но есть нюансы",2325,Россия,MobileDevice,1,Higher_or_Incomplete
1707,37,64266,США,Неоконченное высшее,Mobile,More or less ok,4139,США,MobileDevice,0,Higher_or_Incomplete
1708,65,0,китай,Высшее,Mobile,Excellent service,3304,Китай,MobileDevice,1,Higher_or_Incomplete
1709,42,117289,Китай,Неоконченное высшее,Desktop,"Дороговато, но качество отличное",13821,Китай,Desktop,0,Higher_or_Incomplete
1710,38,50853,Britain,Высшее,Mobile,Все пришло в целости,5547,Великобритания,MobileDevice,1,Higher_or_Incomplete
1711,35,87330,America,Высшее,Desktop,Not bad,8986,США,Desktop,1,Higher_or_Incomplete
1712,23,37610,КНР,Неоконченное высшее,Smart TV,Класс! Обязательно закажу еще,4719,Китай,OtherDevice,0,Higher_or_Incomplete
1713,60,54855,Российская Федерация,Неоконченное высшее,Mobile,Не работает,4742,Россия,MobileDevice,0,Higher_or_Incomplete
1714,56,81999,рф,Неоконченное высшее,Mobile,"Perfect, arrived on time",8037,Россия,MobileDevice,0,Higher_or_Incomplete
1715,23,32513,Китай,Высшее,Mobile,"Отличный сервис, быстро доставили",2535,Китай,MobileDevice,1,Higher_or_Incomplete
1716,57,82636,UK,Высшее,Mobile,Так себе,0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1717,70,78949,США,Неоконченное высшее,Desktop,"Perfect, arrived on time",7462,США,Desktop,0,Higher_or_Incomplete
1718,21,45862,France,Среднее,Mobile,Очень доволен покупкой,3012,Франция,MobileDevice,0,Secondary_or_Special
1719,61,26652,Китай,Высшее,Mobile,"Доставка быстрая, упаковка целая",0,Китай,MobileDevice,1,Higher_or_Incomplete
1720,27,49464,США,Среднее,Mobile,Лучший магазин в котором покупал,437,США,MobileDevice,0,Secondary_or_Special
1721,57,77912,USA,Высшее,Tablet,Лучший магазин в котором покупал,5258,США,MobileDevice,1,Higher_or_Incomplete
1722,58,67886,китай,Высшее,Desktop,Лучший магазин в котором покупал,5582,Китай,Desktop,1,Higher_or_Incomplete
1723,26,61469,France,Среднее,Smart TV,Excellent service,6284,Франция,OtherDevice,0,Secondary_or_Special
1724,63,49669,Великобритания,Высшее,Mobile,"Нормально, но интерфейс мог бы быть лучше",3756,Великобритания,MobileDevice,1,Higher_or_Incomplete
1725,56,0,Росия,Высшее,Tablet,"Быстро, но упаковка повреждена",5190,Россия,MobileDevice,1,Higher_or_Incomplete
1726,59,50161,Англия,Среднее,Mobile,More or less ok,3764,Великобритания,MobileDevice,0,Secondary_or_Special
1727,67,73206,Россия,Среднее,Tablet,"Быстро, но упаковка повреждена",773,Россия,MobileDevice,0,Secondary_or_Special
1728,63,43450,китай,Неоконченное высшее,Mobile,Не пришел заказ,867,Китай,MobileDevice,0,Higher_or_Incomplete
1729,63,59716,America,Высшее,Tablet,Очень доволен покупкой,3380,США,MobileDevice,1,Higher_or_Incomplete
1730,61,64720,USA,Среднее,Desktop,Нормальный магазин,0,США,Desktop,0,Secondary_or_Special
1731,74,54280,Германия,Неоконченное высшее,Mobile,"Great product, recommended",5612,Германия,MobileDevice,0,Higher_or_Incomplete
1732,74,0,франция,Среднее,Desktop,"Быстро, но упаковка повреждена",3042,Франция,Desktop,0,Secondary_or_Special
1733,51,101156,China,Неоконченное высшее,Mobile,Alles perfekt!,7127,Китай,MobileDevice,0,Higher_or_Incomplete
1734,30,66935,China,Среднее специальное,Mobile,"Неплохо, но есть нюансы",5596,Китай,MobileDevice,0,Secondary_or_Special
1735,37,49118,РФ,Среднее,Desktop,"Sehr gut, empfehlenswert",3150,Россия,Desktop,0,Secondary_or_Special
1736,24,56036,Germany,Неоконченное высшее,Desktop,Excellent service,3523,Германия,Desktop,0,Higher_or_Incomplete
1737,24,54258,РФ,Среднее специальное,Mobile,"Доставка быстрая, упаковка целая",7064,Россия,MobileDevice,0,Secondary_or_Special
1738,46,62181,Англия,Высшее,Desktop,Очень доволен покупкой,5337,Великобритания,Desktop,1,Higher_or_Incomplete
1739,66,46942,КНР,Высшее,Mobile,"Быстро, но упаковка повреждена",6250,Китай,MobileDevice,1,Higher_or_Incomplete
1740,61,0,китай,Среднее,Mobile,"Доставка быстрая, упаковка целая",0,Китай,MobileDevice,0,Secondary_or_Special
1741,71,32688,America,Среднее,Mobile,Сломалось через день,1798,США,MobileDevice,0,Secondary_or_Special
1742,20,28964,PRC,Среднее,Desktop,"Всё отлично, спасибо",2380,Китай,Desktop,0,Secondary_or_Special
1743,48,95458,Deutschland,Среднее специальное,Desktop,Лучший магазин в котором покупал,3325,Германия,Desktop,0,Secondary_or_Special
1744,53,47157,США,Среднее,Mobile,"Дороговато, но качество отличное",0,США,MobileDevice,0,Secondary_or_Special
1745,62,50631,германия,Среднее,Mobile,"Доставка быстрая, упаковка целая",1087,Германия,MobileDevice,0,Secondary_or_Special
1746,20,57501,Российская Фередация,Среднее,Mobile,Хороший ассортимент,6102,Россия,MobileDevice,0,Secondary_or_Special
1747,69,68501,France,Неоконченное высшее,Mobile,"Good service, but shipping took too long",0,Франция,MobileDevice,0,Higher_or_Incomplete
1748,27,44043,Britain,Среднее специальное,Mobile,Bad quality,1990,Великобритания,MobileDevice,0,Secondary_or_Special
1749,64,31421,Китай,Высшее,Mobile,"Всё отлично, спасибо",555,Китай,MobileDevice,1,Higher_or_Incomplete
1750,42,69544,Соединенные Штаты,Среднее,Mobile,Очень доволен покупкой,6555,США,MobileDevice,0,Secondary_or_Special
1751,74,48424,Россия,Высшее,Tablet,Хороший ассортимент,2561,Россия,MobileDevice,1,Higher_or_Incomplete
1752,56,96300,USA,Неоконченное высшее,Desktop,"Нормально, но интерфейс мог бы быть лучше",2637,США,Desktop,0,Higher_or_Incomplete
1753,58,76709,КНР,Неоконченное высшее,Mobile,Средне,0,Китай,MobileDevice,0,Higher_or_Incomplete
1754,22,35972,Britain,Высшее,Desktop,Все пришло в целости,4791,Великобритания,Desktop,1,Higher_or_Incomplete
1755,49,117096,франция,Среднее специальное,Desktop,Обычный магазин,0,Франция,Desktop,0,Secondary_or_Special
1756,73,35360,ФРГ,Неоконченное высшее,Desktop,Сломалось через день,4009,Германия,Desktop,0,Higher_or_Incomplete
1757,23,44336,Германия,Среднее,Mobile,"Неплохо, но есть нюансы",3656,Германия,MobileDevice,0,Secondary_or_Special
1758,69,52606,France,Высшее,Mobile,Не работает,979,Франция,MobileDevice,1,Higher_or_Incomplete
1759,50,50244,USA,Высшее,Mobile,Could be better,4827,США,MobileDevice,1,Higher_or_Incomplete
1760,65,73448,Германия,Среднее,Smartwatch,"Отличный сервис, быстро доставили",10127,Германия,OtherDevice,0,Secondary_or_Special
1761,67,39626,ФРГ,Среднее специальное,Desktop,Excellent service,3493,Германия,Desktop,0,Secondary_or_Special
1762,27,51050,United Kingdom,Среднее,Desktop,Хороший ассортимент,6778,Великобритания,Desktop,0,Secondary_or_Special
1763,68,25627,US,Неоконченное высшее,Desktop,Почему не применилась скидка?,2212,США,Desktop,0,Higher_or_Incomplete
1764,54,56822,UK,Среднее,Desktop,Alles perfekt!,2981,Великобритания,Desktop,0,Secondary_or_Special
1765,66,71029,Deutschland,Среднее,Desktop,Средне,0,Германия,Desktop,0,Secondary_or_Special
1766,58,91234,US,Высшее,Mobile,"Perfect, arrived on time",6624,США,MobileDevice,1,Higher_or_Incomplete
1767,23,36234,Китай,Высшее,Desktop,Alles perfekt!,662,Китай,Desktop,1,Higher_or_Incomplete
1768,36,58493,Britain,Высшее,Mobile,Alles perfekt!,5361,Великобритания,MobileDevice,1,Higher_or_Incomplete
1769,28,32257,Франция,Среднее,Mobile,More or less ok,1452,Франция,MobileDevice,0,Secondary_or_Special
1770,63,63567,КНР,Среднее специальное,Desktop,Good,5203,Китай,Desktop,0,Secondary_or_Special
1771,46,63384,Китай,Среднее,Tablet,Could be better,1115,Китай,MobileDevice,0,Secondary_or_Special
1772,59,99809,Великобритания,Высшее,Desktop,Все пришло в целости,3345,Великобритания,Desktop,1,Higher_or_Incomplete
1773,45,115008,United Kingdom,Среднее,Mobile,"Perfect, arrived on time",9805,Великобритания,MobileDevice,0,Secondary_or_Special
1774,74,61162,UK,Среднее,Desktop,Класс! Обязательно закажу еще,2327,Великобритания,Desktop,0,Secondary_or_Special
1775,66,26895,ФРГ,Среднее,Mobile,"Быстро, но упаковка повреждена",497,Германия,MobileDevice,0,Secondary_or_Special
1776,65,50271,Англия,Неоконченное высшее,Mobile,"Неплохо, но есть нюансы",0,Великобритания,MobileDevice,0,Higher_or_Incomplete
1777,60,69065,France,Высшее,Desktop,Лучший магазин в котором покупал,7248,Франция,Desktop,1,Higher_or_Incomplete
1778,28,36179,China,Высшее,Mobile,Good,316,Китай,MobileDevice,1,Higher_or_Incomplete
1779,46,101935,UK,Неоконченное высшее,Desktop,Прекрасное качество,7178,Великобритания,Desktop,0,Higher_or_Incomplete
1780,60,66950,россия,Среднее,Mobile,"Very good, will buy again",4311,Россия,MobileDevice,0,Secondary_or_Special
1781,33,69552,USA,Высшее,Mobile,"Быстро, но упаковка повреждена",0,США,MobileDevice,1,Higher_or_Incomplete
1782,22,39455,Росия,Среднее,Mobile,"Sehr gut, empfehlenswert",3308,Россия,MobileDevice,0,Secondary_or_Special
1783,57,67147,Франция,Высшее,Mobile,"Отличный сервис, быстро доставили",5111,Франция,MobileDevice,1,Higher_or_Incomplete
1784,42,82887,Российская Федерация,Среднее,Mobile,"Доставка быстрая, упаковка целая",0,Россия,MobileDevice,0,Secondary_or_Special
1785,56,105480,Росия,Высшее,Mobile,Excellent service,7260,Россия,MobileDevice,1,Higher_or_Incomplete
1786,62,28711,Великобритания,Среднее специальное,Desktop,Обычный магазин,0,Великобритания,Desktop,0,Secondary_or_Special
1787,42,121981,U.S.A.,Среднее,Smartwatch,Все пришло в целости,5124,США,OtherDevice,0,Secondary_or_Special
1788,45,86922,Росия,Высшее,Mobile,Не пришел заказ,1076,Россия,MobileDevice,1,Higher_or_Incomplete
1789,56,98160,Германия,Высшее,Desktop,"Perfect, arrived on time",7097,Германия,Desktop,1,Higher_or_Incomplete
1790,66,21552,Великобритания,Высшее,Mobile,"Доставка быстрая, упаковка целая",0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1791,61,65631,PRC,Среднее,Mobile,Нормальный магазин,5564,Китай,MobileDevice,0,Secondary_or_Special
1792,21,34275,USA,Высшее,Desktop,Не пришел заказ,3250,США,Desktop,1,Higher_or_Incomplete
1793,47,95824,США,Высшее,Desktop,More or less ok,10755,США,Desktop,1,Higher_or_Incomplete
1794,68,51534,ФРГ,Высшее,Mobile,Лучший магазин в котором покупал,3925,Германия,MobileDevice,1,Higher_or_Incomplete
1795,68,0,Франция,Неоконченное высшее,Desktop,Good,1675,Франция,Desktop,0,Higher_or_Incomplete
1796,34,69933,Франция,Высшее,Desktop,Нормальный магазин,0,Франция,Desktop,1,Higher_or_Incomplete
1797,27,0,китай,Среднее,Tablet,Could be better,4204,Китай,MobileDevice,0,Secondary_or_Special
1798,59,49336,Россия,Высшее,Desktop,Excellent service,2226,Россия,Desktop,1,Higher_or_Incomplete
1799,64,42844,франция,Среднее,Desktop,"Нормально, но интерфейс мог бы быть лучше",2830,Франция,Desktop,0,Secondary_or_Special
1800,70,43685,UK,Среднее,Desktop,Нормальный магазин,5252,Великобритания,Desktop,0,Secondary_or_Special
1801,56,0,россия,Высшее,Desktop,"Всё отлично, спасибо",1864,Россия,Desktop,1,Higher_or_Incomplete
1802,71,47975,германия,Среднее специальное,Desktop,"Very good, will buy again",3021,Германия,Desktop,0,Secondary_or_Special
1803,64,76978,Britain,Неоконченное высшее,Mobile,Так себе,0,Великобритания,MobileDevice,0,Higher_or_Incomplete
1804,62,0,US,Высшее,Mobile,"Всё отлично, спасибо",2618,США,MobileDevice,1,Higher_or_Incomplete
1805,29,49553,США,Среднее,Desktop,Good,0,США,Desktop,0,Secondary_or_Special
1806,30,48865,Соединенные Штаты,Среднее специальное,Tablet,"Всё отлично, спасибо",1586,США,MobileDevice,0,Secondary_or_Special
1807,23,44210,Российская Федерация,Высшее,Mobile,Bad quality,1129,Россия,MobileDevice,1,Higher_or_Incomplete
1808,66,20473,Россия,Высшее,Desktop,Супер быстро,1178,Россия,Desktop,1,Higher_or_Incomplete
1809,66,42087,Deutschland,Среднее,Mobile,Alles perfekt!,2513,Германия,MobileDevice,0,Secondary_or_Special
1810,57,47502,Germany,Высшее,Tablet,Nicht angekommen,1775,Германия,MobileDevice,1,Higher_or_Incomplete
1811,73,54775,United Kingdom,Высшее,Desktop,"Отличный сервис, быстро доставили",3479,Великобритания,Desktop,1,Higher_or_Incomplete
1812,58,0,Germany,Среднее специальное,Desktop,Средне,3307,Германия,Desktop,0,Secondary_or_Special
1813,68,25332,франция,Неоконченное высшее,Tablet,More or less ok,816,Франция,MobileDevice,0,Higher_or_Incomplete
1814,51,0,France,Высшее,Desktop,Класс! Обязательно закажу еще,2110,Франция,Desktop,1,Higher_or_Incomplete
1815,48,125866,США,Неоконченное высшее,Desktop,"Нормально, но интерфейс мог бы быть лучше",0,США,Desktop,0,Higher_or_Incomplete
1816,28,46397,Германия,Среднее,Desktop,Not bad,5927,Германия,Desktop,0,Secondary_or_Special
1817,58,104482,Великобритания,Неоконченное высшее,Tablet,"Very good, will buy again",11135,Великобритания,MobileDevice,0,Higher_or_Incomplete
1818,63,68691,франция,Среднее,Desktop,Could be better,4717,Франция,Desktop,0,Secondary_or_Special
1819,23,32299,Britain,Среднее специальное,Desktop,"Неплохо, но есть нюансы",0,Великобритания,Desktop,0,Secondary_or_Special
1820,42,55220,КНР,Высшее,Mobile,Excellent service,7529,Китай,MobileDevice,1,Higher_or_Incomplete
1821,26,59062,Китай,Высшее,Mobile,Супер быстро,4305,Китай,MobileDevice,1,Higher_or_Incomplete
1822,61,49870,Германия,Среднее,Desktop,"Дороговато, но качество отличное",1936,Германия,Desktop,0,Secondary_or_Special
1823,25,42920,Britain,Среднее,Desktop,Сломалось через день,3593,Великобритания,Desktop,0,Secondary_or_Special
1824,39,55007,America,Среднее специальное,Mobile,Обычный магазин,7969,США,MobileDevice,0,Secondary_or_Special
1825,64,45677,United Kingdom,Среднее специальное,Desktop,Alles perfekt!,3331,Великобритания,Desktop,0,Secondary_or_Special
1826,22,59592,Германия,Среднее,Desktop,Средне,0,Германия,Desktop,0,Secondary_or_Special
1827,73,0,Великобритания,Среднее,Mobile,Good,0,Великобритания,MobileDevice,0,Secondary_or_Special
1828,31,59295,America,Среднее,Mobile,Так себе,1990,США,MobileDevice,0,Secondary_or_Special
1829,61,75159,Россия,Высшее,Mobile,Очень доволен покупкой,6164,Россия,MobileDevice,1,Higher_or_Incomplete
1830,45,74473,France,Высшее,Mobile,Alles perfekt!,3615,Франция,MobileDevice,1,Higher_or_Incomplete
1831,67,65337,UK,Неоконченное высшее,Tablet,Класс! Обязательно закажу еще,6078,Великобритания,MobileDevice,0,Higher_or_Incomplete
1832,25,30415,Britain,Высшее,Desktop,Good,956,Великобритания,Desktop,1,Higher_or_Incomplete
1833,42,118463,Англия,Высшее,Mobile,Все пришло в целости,7446,Великобритания,MobileDevice,1,Higher_or_Incomplete
1834,19,12903,КНР,Неоконченное высшее,Desktop,"Дороговато, но качество отличное",0,Китай,Desktop,0,Higher_or_Incomplete
1835,70,71777,America,Неоконченное высшее,Mobile,Хороший ассортимент,6941,США,MobileDevice,0,Higher_or_Incomplete
1836,25,27565,America,Высшее,Desktop,"Неплохо, но есть нюансы",487,США,Desktop,1,Higher_or_Incomplete
1837,52,62492,UK,Высшее,Mobile,Супер быстро,6206,Великобритания,MobileDevice,1,Higher_or_Incomplete
1838,26,62818,германия,Среднее специальное,Smartwatch,"Отличный сервис, быстро доставили",2039,Германия,OtherDevice,0,Secondary_or_Special
1839,33,47407,Германия,Среднее специальное,Desktop,Так себе,1244,Германия,Desktop,0,Secondary_or_Special
1840,22,61034,франция,Среднее специальное,Mobile,"Дороговато, но качество отличное",0,Франция,MobileDevice,0,Secondary_or_Special
1841,27,60121,Великобритания,Среднее специальное,Desktop,Alles perfekt!,7393,Великобритания,Desktop,0,Secondary_or_Special
1842,70,30059,Франция,Высшее,Desktop,"Быстро, но упаковка повреждена",0,Франция,Desktop,1,Higher_or_Incomplete
1843,53,0,UK,Высшее,Mobile,"Good service, but shipping took too long",2633,Великобритания,MobileDevice,1,Higher_or_Incomplete
1844,42,84127,Россия,Высшее,Desktop,"Неплохо, но есть нюансы",9684,Россия,Desktop,1,Higher_or_Incomplete
1845,62,57496,китай,Среднее,Tablet,"Доставка быстрая, упаковка целая",4397,Китай,MobileDevice,0,Secondary_or_Special
1846,65,64421,КНР,Среднее,Desktop,"Дороговато, но качество отличное",540,Китай,Desktop,0,Secondary_or_Special
1847,27,33281,китай,Высшее,Desktop,Alles perfekt!,2430,Китай,Desktop,1,Higher_or_Incomplete
1848,63,50001,ФРГ,Среднее,Mobile,"Быстро, но упаковка повреждена",8350,Германия,MobileDevice,0,Secondary_or_Special
1849,72,25697,Франция,Неоконченное высшее,Desktop,Good,0,Франция,Desktop,0,Higher_or_Incomplete
1850,54,47525,германия,Среднее специальное,Desktop,Not bad,0,Германия,Desktop,0,Secondary_or_Special
1851,64,28940,КНР,Среднее,Mobile,Ужасное обслуживание,3834,Китай,MobileDevice,0,Secondary_or_Special
1852,62,55017,America,Среднее,Tablet,Очень доволен покупкой,7180,США,MobileDevice,0,Secondary_or_Special
1853,46,77089,Китай,Высшее,Mobile,Так себе,0,Китай,MobileDevice,1,Higher_or_Incomplete
1854,49,104688,РОССИЯ,Среднее специальное,Mobile,Обычный магазин,3155,Россия,MobileDevice,0,Secondary_or_Special
1855,36,62350,Britain,Высшее,Tablet,"Отличный сервис, быстро доставили",10660,Великобритания,MobileDevice,1,Higher_or_Incomplete
1856,47,0,рф,Высшее,Mobile,Так себе,0,Россия,MobileDevice,1,Higher_or_Incomplete
1857,40,56161,France,Высшее,Desktop,Сломалось через день,3070,Франция,Desktop,1,Higher_or_Incomplete
1858,60,36392,Франция,Высшее,Mobile,Прекрасное качество,1361,Франция,MobileDevice,1,Higher_or_Incomplete
1859,71,48793,ФРГ,Высшее,Tablet,Ужасное обслуживание,1879,Германия,MobileDevice,1,Higher_or_Incomplete
1860,44,98412,America,Высшее,Mobile,Супер быстро,5986,США,MobileDevice,1,Higher_or_Incomplete
1861,69,64678,ФРГ,Среднее,Tablet,Excellent service,2035,Германия,MobileDevice,0,Secondary_or_Special
1862,19,0,China,Неоконченное высшее,Mobile,Could be better,454,Китай,MobileDevice,0,Higher_or_Incomplete
1863,36,76845,France,Среднее,Desktop,Все пришло в целости,2038,Франция,Desktop,0,Secondary_or_Special
1864,33,88668,US,Среднее,Desktop,More or less ok,3473,США,Desktop,0,Secondary_or_Special
1865,55,59493,US,Высшее,Smartwatch,Не могу войти в аккаунт,3306,США,OtherDevice,1,Higher_or_Incomplete
1866,42,108385,United Kingdom,Высшее,Mobile,Could be better,0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1867,25,42645,ФРГ,Высшее,Tablet,"Sehr gut, empfehlenswert",3503,Германия,MobileDevice,1,Higher_or_Incomplete
1868,36,75936,China,Высшее,Mobile,Не могу войти в аккаунт,2070,Китай,MobileDevice,1,Higher_or_Incomplete
1869,61,56160,Соединенные Штаты,Высшее,Desktop,Прекрасное качество,5256,США,Desktop,1,Higher_or_Incomplete
1870,35,58764,Россия,Высшее,Desktop,More or less ok,0,Россия,Desktop,1,Higher_or_Incomplete
1871,30,57643,Россия,Среднее специальное,Desktop,"Дороговато, но качество отличное",6023,Россия,Desktop,0,Secondary_or_Special
1872,27,27871,франция,Среднее,Tablet,"Very good, will buy again",2849,Франция,MobileDevice,0,Secondary_or_Special
1873,41,113783,россия,Высшее,Mobile,Bad quality,1348,Россия,MobileDevice,1,Higher_or_Incomplete
1874,62,28449,China,Неоконченное высшее,Desktop,"Great product, recommended",2589,Китай,Desktop,0,Higher_or_Incomplete
1875,22,35847,PRC,Среднее,Mobile,Товар не соответствует описанию,280,Китай,MobileDevice,0,Secondary_or_Special
1876,55,41161,PRC,Среднее,Desktop,"Great product, recommended",3154,Китай,Desktop,0,Secondary_or_Special
1877,25,36213,Китай,Высшее,Desktop,Сломалось через день,1112,Китай,Desktop,1,Higher_or_Incomplete
1878,21,41318,U.S.A.,Высшее,Desktop,Не пришел заказ,3634,США,Desktop,1,Higher_or_Incomplete
1879,74,55997,US,Неоконченное высшее,Mobile,"Sehr gut, empfehlenswert",628,США,MobileDevice,0,Higher_or_Incomplete
1880,64,38329,Россия,Среднее,Desktop,"Great product, recommended",4159,Россия,Desktop,0,Secondary_or_Special
1881,31,73979,Германия,Среднее,Desktop,Alles perfekt!,3144,Германия,Desktop,0,Secondary_or_Special
1882,41,74442,рф,Высшее,Mobile,"Всё отлично, спасибо",6262,Россия,MobileDevice,1,Higher_or_Incomplete
1883,59,0,США,Неоконченное высшее,Desktop,"Быстро, но упаковка повреждена",2739,США,Desktop,0,Higher_or_Incomplete
1884,43,68137,America,Неоконченное высшее,Mobile,More or less ok,0,США,MobileDevice,0,Higher_or_Incomplete
1885,18,21118,Росия,Высшее,Mobile,"Доставка быстрая, упаковка целая",0,Россия,MobileDevice,1,Higher_or_Incomplete
1886,18,3484,Germany,Высшее,Mobile,Обычный магазин,101,Германия,MobileDevice,1,Higher_or_Incomplete
1887,27,0,Великобритания,Среднее,Mobile,Обманщики,1938,Великобритания,MobileDevice,0,Secondary_or_Special
1888,44,0,USA,Высшее,Mobile,Все пришло в целости,2818,США,MobileDevice,1,Higher_or_Incomplete
1889,70,79088,USA,Высшее,Smart TV,"Good service, but shipping took too long",4040,США,OtherDevice,1,Higher_or_Incomplete
1890,75,22840,US,Среднее,Desktop,Очень доволен покупкой,2043,США,Desktop,0,Secondary_or_Special
1891,70,38809,Российская Федерация,Среднее специальное,Desktop,More or less ok,1100,Россия,Desktop,0,Secondary_or_Special
1892,27,34606,Франция,Среднее,Desktop,"Дороговато, но качество отличное",3252,Франция,Desktop,0,Secondary_or_Special
1893,35,54480,США,Неоконченное высшее,Mobile,Прекрасное качество,3497,США,MobileDevice,0,Higher_or_Incomplete
1894,39,54058,United Kingdom,Высшее,Desktop,Alles perfekt!,4416,Великобритания,Desktop,1,Higher_or_Incomplete
1895,23,63074,КНР,Неоконченное высшее,Desktop,Обманщики,4276,Китай,Desktop,0,Higher_or_Incomplete
1896,19,11875,PRC,Среднее специальное,Tablet,More or less ok,0,Китай,MobileDevice,0,Secondary_or_Special
1897,73,71029,ФРГ,Высшее,Tablet,Нормальный магазин,5375,Германия,MobileDevice,1,Higher_or_Incomplete
1898,21,34030,United Kingdom,Высшее,Mobile,"Good service, but shipping took too long",994,Великобритания,MobileDevice,1,Higher_or_Incomplete
1899,48,0,Германия,Высшее,Mobile,Обычный магазин,1878,Германия,MobileDevice,1,Higher_or_Incomplete
1900,65,29182,Великобритания,Среднее,Desktop,Почему не применилась скидка?,340,Великобритания,Desktop,0,Secondary_or_Special
1901,21,27104,U.S.A.,Высшее,Mobile,Лучший магазин в котором покупал,2491,США,MobileDevice,1,Higher_or_Incomplete
1902,34,82490,United Kingdom,Высшее,Mobile,Alles perfekt!,2623,Великобритания,MobileDevice,1,Higher_or_Incomplete
1903,57,47339,America,Среднее специальное,Desktop,"Неплохо, но есть нюансы",0,США,Desktop,0,Secondary_or_Special
1904,59,93097,USA,Неоконченное высшее,Desktop,"Доставка быстрая, упаковка целая",1465,США,Desktop,0,Higher_or_Incomplete
1905,72,0,Германия,Среднее,Mobile,Нормальный магазин,3195,Германия,MobileDevice,0,Secondary_or_Special
1906,58,44242,РФ,Среднее,Desktop,"Нормально, но интерфейс мог бы быть лучше",0,Россия,Desktop,0,Secondary_or_Special
1907,40,92015,Китай,Высшее,Mobile,Так себе,8114,Китай,MobileDevice,1,Higher_or_Incomplete
1908,75,68591,Китай,Высшее,Desktop,Почему не применилась скидка?,1454,Китай,Desktop,1,Higher_or_Incomplete
1909,61,0,UK,Среднее специальное,Mobile,Good,1667,Великобритания,MobileDevice,0,Secondary_or_Special
1910,50,107672,КНР,Среднее специальное,Mobile,Alles perfekt!,5607,Китай,MobileDevice,0,Secondary_or_Special
1911,20,50403,КНР,Высшее,Mobile,Сломалось через день,6375,Китай,MobileDevice,1,Higher_or_Incomplete
1912,73,40286,рф,Высшее,Mobile,"Неплохо, но есть нюансы",1878,Россия,MobileDevice,1,Higher_or_Incomplete
1913,23,29661,Франция,Среднее специальное,Smart TV,Очень доволен покупкой,1251,Франция,OtherDevice,0,Secondary_or_Special
1914,49,60189,ФРГ,Высшее,Desktop,Хороший ассортимент,7777,Германия,Desktop,1,Higher_or_Incomplete
1915,41,65943,PRC,Высшее,Tablet,Нормальный магазин,1548,Китай,MobileDevice,1,Higher_or_Incomplete
1916,62,73820,USA,Высшее,Mobile,Прекрасное качество,4569,США,MobileDevice,1,Higher_or_Incomplete
1917,23,47867,Britain,Среднее специальное,Mobile,"Доставка быстрая, упаковка целая",0,Великобритания,MobileDevice,0,Secondary_or_Special
1918,45,81145,РОССИЯ,Высшее,Desktop,"Нормально, но интерфейс мог бы быть лучше",2804,Россия,Desktop,1,Higher_or_Incomplete
1919,52,60413,America,Высшее,Desktop,Хороший ассортимент,1730,США,Desktop,1,Higher_or_Incomplete
1920,68,48187,USA,Высшее,Mobile,Класс! Обязательно закажу еще,2172,США,MobileDevice,1,Higher_or_Incomplete
1921,27,29538,Российская Федерация,Неоконченное высшее,Mobile,Не могу войти в аккаунт,1762,Россия,MobileDevice,0,Higher_or_Incomplete
1922,23,53084,Германия,Высшее,Tablet,"Дороговато, но качество отличное",6403,Германия,MobileDevice,1,Higher_or_Incomplete
1923,45,101490,PRC,Неоконченное высшее,Desktop,Очень доволен покупкой,9244,Китай,Desktop,0,Higher_or_Incomplete
1924,27,46216,Великобритания,Высшее,Tablet,"Быстро, но упаковка повреждена",2747,Великобритания,MobileDevice,1,Higher_or_Incomplete
1925,44,89446,рф,Среднее специальное,Tablet,Нормальный магазин,10197,Россия,MobileDevice,0,Secondary_or_Special
1926,65,32298,Китай,Среднее,Mobile,"Неплохо, но есть нюансы",313,Китай,MobileDevice,0,Secondary_or_Special
1927,19,9894,германия,Неоконченное высшее,Mobile,"Неплохо, но есть нюансы",1133,Германия,MobileDevice,0,Higher_or_Incomplete
1928,71,55551,Germany,Среднее специальное,Mobile,Так себе,1758,Германия,MobileDevice,0,Secondary_or_Special
1929,36,88227,франция,Высшее,Desktop,Класс! Обязательно закажу еще,2581,Франция,Desktop,1,Higher_or_Incomplete
1930,23,26076,France,Среднее,Desktop,"Доставка быстрая, упаковка целая",1371,Франция,Desktop,0,Secondary_or_Special
1931,20,43999,США,Неоконченное высшее,Desktop,"Неплохо, но есть нюансы",0,США,Desktop,0,Higher_or_Incomplete
1932,68,79901,Англия,Высшее,Mobile,Лучший магазин в котором покупал,8926,Великобритания,MobileDevice,1,Higher_or_Incomplete
1933,75,72110,United Kingdom,Высшее,Tablet,"Неплохо, но есть нюансы",0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1934,71,73523,Britain,Высшее,Mobile,"Sehr gut, empfehlenswert",8442,Великобритания,MobileDevice,1,Higher_or_Incomplete
